"id","op_id","sortid","名称","効果","付加係数","要求レベル上昇","ネックレス","ヘルメット","冠","イヤリング","マント","ベルト","グローブ","投擲機","爪","ブレスレット","共用鎧","専用鎧","ブーツ","リング","片手剣","両手剣","槍","弓","杖","牙","メイス","翼","笛","短剣","格闘武器","スリング","ワンド","鞭","鎌","爪武器","本","双剣","ほうき","ダークコア","双拳銃","錬金石","チェインアンカー","盾","鞘","矢","腕刺青","ブローチ","獣毛装飾","十字架","肩刺青","マスターキー","保護帯","スリング弾丸","星群","契約霊","ウォーペイント","コサージュ","魔弾石","触媒石","ラム酒","宝石"
"542","80","3826","[闇吸収Lv1 DX]","闇属性ダメージ吸収 [15~25]％","40","257","","","●","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"623","80","3836","[闇吸収Lv1 ULT]","闇属性ダメージ吸収 [25~40]％","40","357","","","●","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"346","81","3813","[全属性吸収Lv1]","魔法属性ダメージ吸収 [3~8]％","50","45","","","●","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","●","","","","","●","","","","","","","●","●","","","","","●"
"347","81","3814","[全属性吸収Lv2]","魔法属性ダメージ吸収 [9~15]％","25","81","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"543","81","3827","[全吸収Lv1 DX]","魔法属性ダメージ吸収 [10~20]％","40","281","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"624","81","3837","[全吸収Lv1 ULT]","魔法属性ダメージ吸収 [15~30]％","40","381","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"348","82","3901","[フリーズ抵抗]","フリーズ抵抗 +[30~75]％","100","30","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"349","83","3902","[コールド抵抗]","コールド抵抗 +[30~75]％","100","15","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"350","84","3903","[スタン抵抗]","スタン抵抗 +[30~75]％","100","25","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"351","85","3904","[混乱抵抗]","混乱抵抗 +[30~75]％","100","10","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"352","86","3905","[魅了抵抗]","チャーミング抵抗 +[30~75]％","100","35","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"353","87","3906","[石化抵抗]","石化抵抗 +[30~75]％","100","20","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"354","88","3907","[即死抵抗]","即死抵抗 +[30~75]％","100","10","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"355","89","3908","[毒抵抗]","毒抵抗 +[30~75]％","100","5","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"356","90","3909","[眠り抵抗]","睡眠抵抗 +[30~75]％","100","1","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"357","91","3910","[状態異常抵抗]","状態異常抵抗 +[15~35]％","80","40","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"544","91","3920","[状態系抵抗 DX]","状態異常抵抗 +[30~75]％","50","190","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"625","91","3930","[状態系抵抗 ULT]","状態異常抵抗 +[40~85]％","50","290","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"923","91","30078","[リラ]","状態異常抵抗 +100％","100","0","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"358","92","3911","[低下系抵抗]","低下系抵抗 +[30~75]％","80","37","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"545","92","3921","[低下系抵抗 DX]","低下系抵抗 +[50~95]％","50","187","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"626","92","3931","[低下系抵抗 ULT]","低下系抵抗 +[60~99]％","50","287","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"359","93","3912","[呪い抵抗]","呪い抵抗 +[30~75]％","80","39","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"546","93","3922","[呪い抵抗 DX]","呪い抵抗 +[50~95]％","50","189","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"627","93","3932","[呪い抵抗 ULT]","呪い抵抗 +[60~99]％","50","289","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"360","94","3913","[全異常抵抗]","すべての状態異常 抵抗 [5~15]％ 増加","60","45","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","●","●","●","●","●","","","","●","●","●","●","","●","","●"
"547","94","3923","[全異常抵抗 DX]","すべての状態異常 抵抗 [15~50]％ 増加","50","195","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","●"
